,Name,Icon URL,Average User Rating,User Rating Count,Price,In-app Purchases,Genres,Image
90,UniWar: Multiplayer Strategy,https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/5d/f0/10/5df01093-dc2e-ba8f-bed9-68ab1db58ed0/source/512x512bb.jpg,3.5,14073.0,0.0,"9.99, 2.99, 4.99, 19.99, 5.49, 23.49, 49.99, 36.99, 13.99, 99.99","Games, Entertainment, Strategy, Role Playing",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
91,Pocket Tanks Deluxe,https://is3-ssl.mzstatic.com/image/thumb/Purple62/v4/bd/9c/37/bd9c37ae-3182-01bd-7d6f-dd3ef3f082bb/source/512x512bb.jpg,4.5,5543.0,4.99,"0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99","Games, Family, Strategy, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
92,Castle Smasher,https://is3-ssl.mzstatic.com/image/thumb/Purple117/v4/2c/cc/c8/2cccc839-0dd7-aa27-2c81-b1d34909bb74/source/512x512bb.jpg,3.0,12659.0,0.99,,"Games, Strategy, Action",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
93,Pocket Tanks,https://is3-ssl.mzstatic.com/image/thumb/Purple62/v4/0f/21/bb/0f21bb72-e4e0-3173-fb08-c5c6ea6354fe/source/512x512bb.jpg,4.0,90386.0,0.0,"4.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99","Games, Strategy, Family, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
94,Inverti,https://is1-ssl.mzstatic.com/image/thumb/Purple118/v4/42/de/3e/42de3ee5-6fb8-4929-fce4-5e0d48ffbf1a/source/512x512bb.jpg,3.0,40.0,0.0,,"Games, Board, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
95,Crystal Mine,https://is1-ssl.mzstatic.com/image/thumb/Purple/v4/16/99/23/1699232b-f854-e8ef-6692-b98ce57c3890/source/512x512bb.jpg,2.0,353.0,0.0,,"Games, Casual, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
96,Nerve,https://is2-ssl.mzstatic.com/image/thumb/Purple/v4/00/6f/e5/006fe562-3f01-d22b-05e4-277c0adfd03d/source/512x512bb.jpg,2.5,47.0,0.0,,"Games, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
97,Pebbles,https://is4-ssl.mzstatic.com/image/thumb/Purple69/v4/54/7c/25/547c2542-044d-41a5-1655-e763eabcbae9/source/512x512bb.jpg,3.0,866.0,0.0,,"Games, Strategy, Board, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
98,AirTycoon - Airline Management,https://is3-ssl.mzstatic.com/image/thumb/Purple/v4/aa/00/3f/aa003f64-410d-1ed5-1593-3de81d55e503/source/512x512bb.jpg,3.5,3416.0,0.0,,"Games, Strategy, Role Playing, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
99,Jungle Crash Land,https://is1-ssl.mzstatic.com/image/thumb/Purple127/v4/93/d4/0c/93d40c9b-0880-a112-6d3b-7f8ec366989e/source/512x512bb.jpg,3.5,67670.0,0.99,,"Games, Strategy, Action",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
100,PortOfCallL,https://is3-ssl.mzstatic.com/image/thumb/Purple/v4/2a/7a/4d/2a7a4d07-1009-a0a7-658f-a011e4b350f7/source/512x512bb.jpg,2.5,634.0,0.0,"0.99, 0.99","Games, Strategy, Simulation",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
101,"""Swap 'n Drop""",https://is2-ssl.mzstatic.com/image/thumb/Purple118/v4/0b/da/a9/0bdaa965-65ad-607b-c175-cb1fb5027b3a/source/512x512bb.jpg,3.0,282.0,2.99,,"Games, Puzzle, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
102,Boxed In,https://is5-ssl.mzstatic.com/image/thumb/Purple118/v4/64/a9/24/64a92428-8cb1-4837-5997-a690987e46ab/source/512x512bb.jpg,3.5,93235.0,0.99,"0.99, 0.99, 0.99, 1.99, 0.99, 2.99, 4.99, 0.99, 0.99, 0.99","Games, Strategy, Entertainment, Puzzle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
103,SmartGo Player,https://is4-ssl.mzstatic.com/image/thumb/Purple125/v4/65/9d/2b/659d2b16-a76a-ad38-bc9d-8aaa65a21f7c/source/512x512bb.jpg,4.0,569.0,2.99,,"Games, Entertainment, Board, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
104,Big 2 Classic,https://is4-ssl.mzstatic.com/image/thumb/Purple118/v4/a7/7f/77/a77f778c-4cf5-9070-f824-64a605745cc0/source/512x512bb.jpg,3.5,127.0,2.99,,"Games, Strategy, Card, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
105,"""Sally's Spa Lite""",https://is2-ssl.mzstatic.com/image/thumb/Purple128/v4/39/69/03/39690358-d3ce-7985-9165-91fd23c463b2/source/512x512bb.jpg,4.0,193923.0,0.0,,"Games, Action, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
106,TowerMadness,https://is5-ssl.mzstatic.com/image/thumb/Purple62/v4/4f/c6/62/4fc66235-c952-f650-c3c1-eb2ab20d869a/source/512x512bb.jpg,4.0,42389.0,2.99,"1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 5.99","Games, Strategy, Puzzle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
107,Chinese Chess Master,https://is3-ssl.mzstatic.com/image/thumb/Purple3/v4/b1/68/aa/b168aaea-218c-e12b-5426-cbf9d334b3c1/source/512x512bb.jpg,3.5,207.0,3.99,,"Games, Entertainment, Strategy, Board",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
108,Block Off,https://is3-ssl.mzstatic.com/image/thumb/Purple/v4/bf/b4/28/bfb4285a-4a5e-bd57-400e-9332ea8d14da/source/512x512bb.jpg,3.0,16554.0,0.0,0.99,"Games, Puzzle, Strategy, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
109,UAV Fighter Free,https://is2-ssl.mzstatic.com/image/thumb/Purple/v4/26/12/e5/2612e578-4966-019b-943a-b4b205ae766c/source/512x512bb.jpg,3.0,6906.0,0.0,,"Games, Strategy, Simulation, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
110,WORP - Next Gen Solitaire Puzzle,https://is2-ssl.mzstatic.com/image/thumb/Purple71/v4/d8/f2/53/d8f253f3-ae6e-211f-3e5c-b0f9a7b33a7b/source/512x512bb.jpg,3.0,9.0,1.99,,"Games, Board, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
111,Bubble Buster,https://is2-ssl.mzstatic.com/image/thumb/Purple20/v4/35/f5/c3/35f5c378-fd14-ba90-49ff-5672723af60a/source/512x512bb.jpg,3.5,2110.0,0.0,"1.99, 9.99, 0.99, 9.99, 2.99, 0.99, 19.99, 0.99, 0.99, 9.99","Games, Board, Strategy, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
112,Age of Conquest: Europe,https://is5-ssl.mzstatic.com/image/thumb/Purple128/v4/14/64/78/146478e0-78ea-3078-cea1-bac4c467ba91/source/512x512bb.jpg,3.5,267.0,3.99,,"Entertainment, Games, Board, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
113,Backgammon!,https://is1-ssl.mzstatic.com/image/thumb/Purple/v4/6c/e7/12/6ce712cd-f907-f862-f415-b9d36bc6fc7b/source/512x512bb.jpg,2.0,704.0,0.0,,"Games, Entertainment, Strategy, Board",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
114,Crush the Castle,https://is5-ssl.mzstatic.com/image/thumb/Purple118/v4/73/d2/01/73d201e9-466b-6af5-4b65-f3be564612a2/source/512x512bb.jpg,3.5,23854.0,0.99,,"Games, Adventure, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
115,PopGroup,https://is2-ssl.mzstatic.com/image/thumb/Purple127/v4/dd/9e/1f/dd9e1f6a-7e6b-f4c2-8fb4-0d489fa443e3/source/512x512bb.jpg,3.0,847.0,0.99,,"Games, Board, Strategy, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
116,PopGroup Lite,https://is5-ssl.mzstatic.com/image/thumb/Purple117/v4/56/6e/b7/566eb719-ffc8-6681-2d2c-9fe0a8a4ffa0/source/512x512bb.jpg,3.0,233.0,0.0,,"Games, Entertainment, Board, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
117,TapSquares,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/d7/84/84/d784841e-b06c-a158-6146-831a97613962/source/512x512bb.jpg,3.0,5.0,0.99,,"Games, Strategy, Entertainment, Puzzle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
118,Chess,https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/d6/6c/18/d66c1889-39ee-f8dd-50e7-9df13db07a39/source/512x512bb.jpg,4.5,14864.0,0.0,"1.99, 7.99, 29.99, 19.99","Games, Strategy, Board, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
119,TOTL,https://is5-ssl.mzstatic.com/image/thumb/Purple125/v4/6f/77/03/6f77038c-fa78-0737-ea00-e556a6d2b6dd/source/512x512bb.jpg,2.5,43.0,0.0,,"Games, Entertainment, Strategy, Puzzle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
120,Tic-Tac-Toe Arena,https://is3-ssl.mzstatic.com/image/thumb/Purple62/v4/91/11/57/911157e0-ff8a-46f4-6ef5-558825bc987f/source/512x512bb.jpg,1.5,8.0,1.99,,"Games, Entertainment, Strategy, Board",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
121,4_IN_1_ROW_Lite,https://is5-ssl.mzstatic.com/image/thumb/Purple118/v4/78/0f/ff/780ffff6-47ee-adc9-9dae-33d5c4cd1882/source/512x512bb.jpg,2.5,3593.0,0.0,,"Games, Board, Strategy, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
122,Tournament Checkers Free,https://is3-ssl.mzstatic.com/image/thumb/Purple/v4/a9/a4/23/a9a423ad-e08d-5ed6-79fd-5e1f4ec588f5/source/512x512bb.jpg,3.0,344.0,0.0,,"Games, Entertainment, Strategy, Board",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
123,Checkers,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/96/5e/06/965e06d3-ae84-190e-b500-5366e863e8a8/source/512x512bb.jpg,4.5,36581.0,0.0,,"Games, Entertainment, Board, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
124,Checkers,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/96/5e/06/965e06d3-ae84-190e-b500-5366e863e8a8/source/512x512bb.jpg,4.5,36581.0,0.0,,"Games, Entertainment, Board, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
125,Pipe Mania,https://is5-ssl.mzstatic.com/image/thumb/Purple4/v4/a1/dd/77/a1dd77a2-faca-a0e6-49ef-28699f70796e/source/512x512bb.jpg,3.0,302.0,0.0,,"Games, Strategy, Puzzle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
126,WORMS,https://is5-ssl.mzstatic.com/image/thumb/Purple71/v4/0b/0c/ac/0b0cac5b-256a-c4c1-577f-22f79dbafe1c/source/512x512bb.jpg,4.0,5778.0,1.99,"0.99, 0.99","Games, Action, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
127,Pixel Starships\u2122,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/9f/34/4c/9f344cac-4afa-dcc1-47e7-7250602c7337/source/512x512bb.jpg,4.5,27739.0,0.0,"4.99, 9.99, 3.99, 4.99, 3.99, 9.99, 19.99, 49.99, 99.99","Games, Entertainment, Strategy, Role Playing",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
128,PUSHY,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/44/e1/31/44e131c2-43ea-3ff5-9625-be1012a6ca7d/source/512x512bb.jpg,4.0,163.0,1.99,0.99,"Games, Puzzle, Strategy, Education",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
129,Traffic Rush,https://is4-ssl.mzstatic.com/image/thumb/Purple128/v4/d8/ba/7b/d8ba7b78-eaab-ae29-3555-392c0286d576/source/512x512bb.jpg,3.5,212763.0,0.99,,"Games, Strategy, Action",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
130,Traffic Control!,https://is2-ssl.mzstatic.com/image/thumb/Purple/v4/b8/a7/7a/b8a77ac1-81f8-bbab-768f-631d3d717230/source/512x512bb.jpg,3.0,24.0,0.0,,"Games, Entertainment, Puzzle, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
131,Sudoku Infinite,https://is1-ssl.mzstatic.com/image/thumb/Purple/v4/d9/69/85/d96985fd-ebf3-0b5f-475b-ce0fbdbd2396/source/512x512bb.jpg,3.5,166.0,0.0,,"Games, Strategy, Education, Casual",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
132,Cartoon Wars,https://is5-ssl.mzstatic.com/image/thumb/Purple/v4/63/db/f1/63dbf195-b2de-db4a-e442-bd180281c3d7/source/512x512bb.jpg,3.5,35905.0,0.99,"0.99, 5.99, 2.99","Games, Role Playing, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
133,Hexxagon,https://is3-ssl.mzstatic.com/image/thumb/Purple127/v4/dc/89/ff/dc89ffb7-948a-343c-188c-36b8acd136a3/source/512x512bb.jpg,2.5,268.0,0.99,,"Games, Strategy, Board, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
134,Big Deuce - Big 2 Classic,https://is1-ssl.mzstatic.com/image/thumb/Purple128/v4/3d/94/b8/3d94b804-65fe-8c8e-ab22-5dee168bbec1/source/512x512bb.jpg,3.0,942.0,0.0,2.99,"Games, Strategy, Card, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
135,Archmage Defense Lite,https://is1-ssl.mzstatic.com/image/thumb/Purple18/v4/ea/61/6f/ea616f90-654a-7ffb-4357-e27c81ad7aee/source/512x512bb.jpg,3.5,3135.0,0.0,,"Games, Strategy, Action, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
136,Orbital,https://is2-ssl.mzstatic.com/image/thumb/Purple7/v4/a5/f4/b0/a5f4b0e0-bfef-3f2b-b6ae-6383596f2949/source/512x512bb.jpg,4.0,1435.0,2.99,,"Games, Puzzle, Strategy, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
137,Tic Tac Toe: World Challenge,https://is5-ssl.mzstatic.com/image/thumb/Purple111/v4/1c/d4/8f/1cd48f91-ba6a-bcae-5469-a63f39414292/source/512x512bb.jpg,3.0,680.0,0.0,,"Games, Entertainment, Board, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
138,Stock Wars - Virtual Investing,https://is3-ssl.mzstatic.com/image/thumb/Purple128/v4/8a/da/82/8ada82b7-70f8-dfaf-5dc5-155e87d5b25e/source/512x512bb.jpg,3.5,3015.0,0.0,1.99,"Finance, Simulation, Games, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
139,Sudoku Deluxe\xae,https://is4-ssl.mzstatic.com/image/thumb/Purple128/v4/f5/17/61/f51761af-74b8-5d8a-5c16-cef7ab05344c/source/512x512bb.jpg,4.5,688.0,0.0,"2.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99","Games, Travel, Strategy, Word",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
140,Block Drop\xae,https://is5-ssl.mzstatic.com/image/thumb/Purple111/v4/f1/99/33/f1993335-6577-83bb-4190-57a0a02dd80b/source/512x512bb.jpg,4.0,113.0,0.99,,"Games, Strategy, Entertainment, Puzzle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
141,All American Girls Concentration Memory Game,https://is4-ssl.mzstatic.com/image/thumb/Purple18/v4/6d/52/a8/6d52a80f-a472-1252-e77e-f4c6b9ff765e/source/512x512bb.jpg,2.0,291.0,0.99,,"Games, Entertainment, Strategy, Board",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
142,Phoenix Emperor 50 Marks,https://is5-ssl.mzstatic.com/image/thumb/Purple42/v4/21/1a/f5/211af50d-9fc7-8fa1-332d-d646ba32353e/source/512x512bb.jpg,4.5,62.0,0.0,"19.99, 4.99, 9.99, 49.99, 99.99","Games, Adventure, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
143,Cleopatra\xae,https://is5-ssl.mzstatic.com/image/thumb/Purple/v4/3f/34/54/3f345442-ac49-4756-8930-7304dd174046/source/512x512bb.jpg,3.5,1054.0,0.0,,"Games, Strategy, Entertainment, Casino",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
144,Bored,https://is2-ssl.mzstatic.com/image/thumb/Purple69/v4/7a/93/4a/7a934abb-4ffe-d9ef-c3b7-5c32c5324275/source/512x512bb.jpg,3.5,9.0,0.0,"0.99, 0.99, 0.99","Games, Puzzle, Strategy, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
145,Orient Express: The Train Simulator,https://is2-ssl.mzstatic.com/image/thumb/Purple18/v4/f4/64/8b/f4648b40-a278-15c0-4343-a7b1c5599071/source/512x512bb.jpg,3.0,657.0,0.0,0.99,"Games, Entertainment, Simulation, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
146,Icy Escort,https://is3-ssl.mzstatic.com/image/thumb/Purple117/v4/ee/cc/02/eecc027f-11db-fe76-7e22-58a89f93ac47/source/512x512bb.jpg,3.0,47338.0,0.99,,"Games, Family, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
147,Alice Greenfingers,https://is3-ssl.mzstatic.com/image/thumb/Purple/v4/2c/20/37/2c203746-486e-08e2-9252-99efbce0af35/source/512x512bb.jpg,3.5,1979.0,0.99,,"Games, Strategy, Simulation, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
148,Space Control,https://is4-ssl.mzstatic.com/image/thumb/Purple128/v4/4f/af/6e/4faf6e00-349a-08fe-e951-cf1b6d1a36ca/source/512x512bb.jpg,2.5,654.0,0.99,,"Games, Entertainment, Strategy, Casual",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
149,HIARCS Chess,https://is5-ssl.mzstatic.com/image/thumb/Purple128/v4/f2/7a/d5/f27ad5b7-abed-7a66-991a-854f6dba1adf/source/512x512bb.jpg,4.0,213.0,9.99,,"Games, Board, Education, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
150,Mobile Aquarium,https://is3-ssl.mzstatic.com/image/thumb/Purple3/v4/1f/56/18/1f56186d-4a21-24d7-ce16-7635e2f80e28/source/512x512bb.jpg,3.0,15277.0,0.0,0.99,"Games, Simulation, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
151,PUSHY lite,https://is1-ssl.mzstatic.com/image/thumb/Purple113/v4/af/e2/dd/afe2ddd5-5b6b-e7d4-96a4-e61a1b49a5ee/source/512x512bb.jpg,3.5,776.0,0.0,,"Games, Education, Puzzle, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
152,Ancient War,https://is3-ssl.mzstatic.com/image/thumb/Purple/v4/9c/11/f2/9c11f2df-0d58-cbf1-4923-d40f48932e3a/source/512x512bb.jpg,3.5,5378.0,0.0,0.99,"Games, Strategy, Entertainment, Action",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
153,Backgammon NJ,https://is3-ssl.mzstatic.com/image/thumb/Purple62/v4/01/da/9e/01da9e77-bdb0-f753-2ed4-a1bc482a8dd4/source/512x512bb.jpg,4.0,2567.0,4.99,"4.99, 2.99, 2.99","Games, Board, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
154,Pebble Command,https://is5-ssl.mzstatic.com/image/thumb/Purple69/v4/de/64/48/de644886-ea88-4aa5-3f04-06bcc2eb3c1e/source/512x512bb.jpg,2.5,29.0,0.0,,"Games, Entertainment, Strategy, Action",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
155,Yahoo Fantasy Football & more,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/f2/17/85/f2178546-629f-41bd-f9aa-c7076f48fd8f/source/512x512bb.jpg,3.5,199585.0,0.0,,"Sports, Games, Sports, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
156,Chess - Play & Learn,https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/6a/7f/7e/6a7f7e0d-3cec-b3fe-fd04-64e35f7d6144/source/512x512bb.jpg,4.5,143719.0,0.0,"99.99, 6.99, 14.99, 29.99, 49.99, 4.99","Games, Strategy, Board, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
157,DodgeDot,https://is4-ssl.mzstatic.com/image/thumb/Purple118/v4/ef/55/24/ef5524f8-8367-299e-3c52-e7c3ced59852/source/512x512bb.jpg,3.0,4289.0,0.0,,"Games, Entertainment, Strategy, Casual",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
158,Mummy: Tomb of the Lost Souls FREE,https://is1-ssl.mzstatic.com/image/thumb/Purple/v4/9d/4a/7a/9d4a7a03-9132-cce2-f1e0-fdc28bda1f05/source/512x512bb.jpg,3.0,178.0,0.0,,"Games, Entertainment, Strategy, Puzzle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
159,Cannon Siege,https://is1-ssl.mzstatic.com/image/thumb/Purple/v4/73/7a/49/737a49c4-485c-c8e8-14ce-27f9a897e503/source/512x512bb.jpg,3.0,694.0,0.0,,"Games, Casual, Strategy, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
160,Slideswipe,https://is4-ssl.mzstatic.com/image/thumb/Purple62/v4/0e/23/3d/0e233ddc-23ed-d36b-85c1-a76821372a90/source/512x512bb.jpg,5.0,6.0,0.99,,"Games, Education, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
161,Cows In Space,https://is1-ssl.mzstatic.com/image/thumb/Purple118/v4/69/17/cd/6917cd57-fd72-61c9-744e-448fcdbb22b7/source/512x512bb.jpg,3.0,46861.0,0.99,,"Games, Strategy, Family",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
162,Fare City: Taxi Mania,https://is3-ssl.mzstatic.com/image/thumb/Purple69/v4/7b/1e/30/7b1e3015-61c3-526c-d265-0c1a16507298/source/512x512bb.jpg,3.5,1639.0,0.99,,"Games, Strategy, Family",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
163,Cartoon Wars Lite,https://is5-ssl.mzstatic.com/image/thumb/Purple/v4/9c/c4/1f/9cc41f77-ace4-1121-ede6-3789d8d3e856/source/512x512bb.jpg,4.0,148144.0,0.0,,"Games, Adventure, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
164,Bloons TD,https://is3-ssl.mzstatic.com/image/thumb/Purple/v4/2e/c8/3b/2ec83bc7-14ec-5112-b0c7-18f6f47b5f12/source/512x512bb.jpg,4.0,7950.0,2.99,,"Games, Strategy, Casual",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
166,Igowin Tutor,https://is2-ssl.mzstatic.com/image/thumb/Purple/v4/d1/43/09/d14309f3-6c83-c6be-47e3-dd11566cf5db/source/512x512bb.jpg,3.5,517.0,0.0,,"Games, Strategy, Board",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
167,MILLIONAIRE TYCOON\u2122,https://is5-ssl.mzstatic.com/image/thumb/Purple41/v4/f5/16/c9/f516c9df-b4dd-b006-56ff-9592afe5f840/source/512x512bb.jpg,3.5,4049.0,0.99,"0.99, 0.99","Games, Board, Business, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
168,Tic Tac Toe 3-in-a-row,https://is2-ssl.mzstatic.com/image/thumb/Purple128/v4/61/a3/b5/61a3b562-214e-a438-12ef-5810cc5e9d93/source/512x512bb.jpg,3.0,345.0,0.0,"0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99","Games, Board, Strategy, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
169,Chain Rxn Free,https://is5-ssl.mzstatic.com/image/thumb/Purple/v4/94/8b/ce/948bceef-e209-b667-88ed-0595bdfb6df5/source/512x512bb.jpg,3.5,7499.0,0.0,,"Games, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
170,Trump It,https://is4-ssl.mzstatic.com/image/thumb/Purple128/v4/f2/06/d3/f206d384-7757-ca2f-d619-52e2884add29/source/512x512bb.jpg,1.5,18.0,0.0,,"Entertainment, Card, Games, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
171,Titanic Rescue,https://is1-ssl.mzstatic.com/image/thumb/Purple118/v4/dc/8d/77/dc8d7746-5309-71b8-a90c-65444d8dcbf5/source/512x512bb.jpg,3.0,38008.0,0.99,,"Games, Family, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
172,Ninja TD Lite,https://is1-ssl.mzstatic.com/image/thumb/Purple114/v4/28/63/0f/28630ff9-320c-9664-cea8-c78f7bcfccdf/source/512x512bb.jpg,3.5,3650.0,0.0,,"Games, Strategy, Action",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
173,Naval Fight,https://is3-ssl.mzstatic.com/image/thumb/Purple/v4/36/32/d5/3632d537-4bbe-f0af-2788-4262880f3a4c/source/512x512bb.jpg,2.5,1604.0,0.0,,"Games, Board, Strategy, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
174,MILLIONAIRE TYCOON\u2122 : Free Realestate Trading Strategy Board Game,https://is2-ssl.mzstatic.com/image/thumb/Purple18/v4/13/9b/6b/139b6b05-5864-6d18-3476-904e2aad0439/source/512x512bb.jpg,3.0,17680.0,0.0,,"Games, Entertainment, Strategy, Board",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
175,Chicken Chess,https://is2-ssl.mzstatic.com/image/thumb/Purple118/v4/05/a3/60/05a3606f-ad04-3804-c3d4-fc00e2091734/source/512x512bb.jpg,3.5,7.0,0.0,,"Games, Strategy, Board, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
